timestamp,strategi,mode,aksi,market,condition_id,outcome,harga,size_usd,skor,edge_pct,keterangan,end_date,resolved,menang,pnl
2026-07-17T07:46:58.325878+00:00,copytrade,paper,ikut,Swedish Open: Adolfo Vallejo vs Stefano Travaglia,0x79cda5a8887dc03a2eb699c55d35892c4235f03d7a81a324c1079b12eff7a5ef,Adolfo Vallejo,0.7125,2.5,6.04,,1 trader · dry_run [agresif],2026-07-24,,,
2026-07-17T07:46:58.911890+00:00,copytrade,paper,ikut,Swiss Open: Alexander Shevchenko vs Dominic Stephan Stricker,0x1b531e1a84bccf3556c4e43471cf6f25ca2a37bba51db849d653301404dc780b,Dominic Stephan Stricker,0.6949,2.5,6.04,,1 trader · dry_run [agresif],2026-07-23,,,
2026-07-17T07:46:59.509851+00:00,copytrade,paper,ikut,Spread: Nashville SC (-1.5),0xc6dd1e3b926d3ba6b051bcddf369d9eb5f39dc9cb12be07dfb925986c6ea27da,Atlanta United FC,0.615,2.5,6.04,,1 trader · dry_run [agresif],2026-07-18,,,
2026-07-17T07:47:00.090062+00:00,copytrade,paper,ikut,Henan FC vs. Qingdao Hainiu FC: Henan FC O/U 1.5,0xaf884ad68ff223135b379335cd7b56af67410e9c6a8088ca66c241aa61f65b10,Under,0.25,2.5,6.04,,1 trader · dry_run [agresif],2026-07-17,,,
2026-07-17T07:47:00.688576+00:00,copytrade,paper,ikut,Spain vs. Argentina: O/U 3.5,0xaa46375188c462cb264442b4bb3a51bfe492860f1d9cdbaaa2dc9e1b86d378bc,Under,0.775,2.5,6.04,,1 trader · dry_run [agresif],2026-07-19,,,
2026-07-17T07:47:01.277959+00:00,copytrade,paper,ikut,Will Fluminense FC win on 2026-07-17?,0xf2ae28ed313c77138ec87ed78fac31c1a63f19f12e98b0d04de6a52f01dc4e67,Yes,0.505,2.5,6.04,,1 trader · dry_run [agresif],2026-07-17,,,
2026-07-17T07:47:01.883901+00:00,copytrade,paper,ikut,France vs. England: England O/U 0.5,0xd8abc234e8ae2bfe3a551920b0a650e5b9e4d95a1e69bd345b6a37f26725f1c4,Under,0.225,2.5,6.04,,1 trader · dry_run [agresif],2026-07-18,,,
2026-07-17T07:47:02.478943+00:00,copytrade,paper,skip_harga,Spread: Spain (-3.5),0xbd0f3193c8dbbc4e4c2fa7c71b0e1b0569e0351105adff5a353b19dab26bf78e,Spain,0.0205,,,,harga 0.0205 < minprice 0.15 (longshot),2026-07-19,,,
2026-07-17T07:47:02.604885+00:00,copytrade,paper,ikut,Beijing Guoan FC vs. Liaoning Tieren FC: O/U 2.5,0x270792d7cfe8343cd8daf576bc7bf948b990d6924a94d06755d173b767c629b0,Over,0.705,2.5,6.04,,1 trader · dry_run [agresif],2026-07-17,,,
2026-07-17T07:47:03.206683+00:00,copytrade,paper,skip_harga,France vs. England: France O/U 0.5,0xb10b7432cdec527810ddc4b57a504037b7da413d17f8f64279d0e0ce7a08747e,Over,0.88,,,,harga 0.88 > maxprice 0.85 (favorit),2026-07-18,,,
2026-07-17T07:47:03.336083+00:00,copytrade,paper,ikut,Swiss Open: Raphael Collignon vs Valentin Vacherot,0x93ef6ecab1a8c9c50d084547f1648bec4de13ea1dd795ee95128320d457b73d3,Valentin Vacherot,0.435,2.5,6.04,,1 trader · dry_run [agresif],2026-07-24,,,
2026-07-17T07:47:03.927261+00:00,copytrade,paper,ikut,France vs. England: England O/U 1.5,0xcdcfa28ba4cdc181189d9cb0a1270000527bbbee4be78d56e615888dcc6f22b2,Over,0.415,2.5,6.04,,1 trader · dry_run [agresif],2026-07-18,,,
2026-07-17T07:47:04.517279+00:00,copytrade,paper,skip_harga,Exact Score: Henan FC 0 - 3 Qingdao Hainiu FC?,0x16a9a875455746296eae2b948d8267a85cf4ec51d4679d61bafd4ebd02bab06f,No,0.9975,,,,harga 0.9975 > maxprice 0.85 (favorit),2026-07-17,,,
2026-07-17T07:47:04.650970+00:00,copytrade,paper,skip_harga,Will Liaoning Tieren FC win on 2026-07-17?,0x02c5d213c8b6868d6f9958cced7db5d0cc530880804dfe85fc99d665ce16f825,Yes,0.135,,,,harga 0.135 < minprice 0.15 (longshot),2026-07-17,,,
2026-07-17T07:47:04.783406+00:00,copytrade,paper,ikut,IFK Goteborg vs. IF Brommapojkarna: O/U 2.5,0x8d02bdb8987edb68ced5b66f9d367ed3bb79b1c1376360c47787993be4b80ba0,Under,0.435,2.5,6.04,,1 trader · dry_run [agresif],2026-07-17,,,
2026-07-17T07:47:05.407825+00:00,copytrade,paper,ikut,Exact Score: Chicago Fire FC 3 - 2 Vancouver Whitecaps FC?,0x7beb03b48f520e43ae2e217fefe3a48f6948018d3da07678e22708463789afa0,No,0.745,2.5,6.04,,1 trader · dry_run [agresif],2026-07-17,,,
2026-07-17T07:47:05.986178+00:00,copytrade,paper,ikut,Spain vs. Argentina: Spain O/U 1.5,0x6e1846578aa34ac3e7ec65dff57e84ae892c68b1b56d611bc7692278ef006ea6,Over,0.395,2.5,6.04,,1 trader · dry_run [agresif],2026-07-19,,,
2026-07-17T07:47:06.597916+00:00,copytrade,paper,ikut,Athens Open: Alycia Parks vs Maria Sakkari,0x39e04f0e1f5d376a46ec0f26c20cb98884d54dd20e0d4e8354cf89ec6e81228f,Alycia Parks,0.225,2.5,6.04,,1 trader · dry_run [agresif],2026-07-24,,,
2026-07-17T07:47:07.175471+00:00,copytrade,paper,ikut,France vs. England: O/U 4.5,0xfd565955b77aa7d5dc969e740eaf052dba31b9ceed59b5bdaeec9b5d37a16542,Over,0.255,2.5,6.04,,1 trader · dry_run [agresif],2026-07-18,,,
2026-07-17T07:47:07.771521+00:00,copytrade,paper,ikut,Beijing Guoan FC vs. Liaoning Tieren FC: O/U 5.5,0x3779855af91ff9afb3258ef42fe28b6fb895cac10905b1efa69d9ffd59c83c92,Over,0.155,2.5,6.04,,1 trader · dry_run [agresif],2026-07-17,,,
2026-07-17T07:47:08.396795+00:00,copytrade,paper,ikut,France vs. England: France O/U 1.5,0xc24b43eb86af697de76ef361440416560970b815e6f6db2b0beda7dbeb4d2556,Over,0.615,2.5,6.04,,1 trader · dry_run [agresif],2026-07-18,,,
2026-07-17T07:47:10.174664+00:00,copytrade,paper,hasil,Club Tijuana vs. Tigres de la UANL: O/U 2.5,0x1cc93564be737e01daee004d3fb965ff837ae2b7e7357fbbcd9633aa5c5588c6,Over,0.505,2.5,4.44,,MENANG,,true,true,2.45
2026-07-17T07:47:10.491476+00:00,copytrade,paper,hasil,Will CR Vasco da Gama win on 2026-07-16?,0xab94263fcab12ae176da88fcda4422a55930b7a9c3b51269e396d95cce0e75b1,Yes,0.295,2.5,4.44,,KALAH,,true,false,-2.5
2026-07-17T07:47:10.799483+00:00,copytrade,paper,hasil,CF Montréal vs. Toronto FC: O/U 1.5,0x5c1c83822e71172befdc7b7c85d502cce9d61be0662ce4524c3308acf20c95e6,Under,0.165,2.5,4.44,,MENANG,,true,true,12.65
2026-07-17T07:47:11.121530+00:00,copytrade,paper,hasil,EC Vitória vs. CR Vasco da Gama: Both Teams to Score,0x15a9a17a59632f1a227b9bce87dde0046eeb1830745e5122095950f33bbe1deb,No,0.465,2.5,4.44,,MENANG,,true,true,2.88
2026-07-17T07:47:11.605211+00:00,copytrade,paper,hasil,EC Vitória vs. CR Vasco da Gama: Both Teams to Score,0x15a9a17a59632f1a227b9bce87dde0046eeb1830745e5122095950f33bbe1deb,Yes,0.535,2.5,4.44,,KALAH,,true,false,-2.5
2026-07-17T07:47:12.279829+00:00,copytrade,paper,hasil,Spread: Santos FC (-1.5),0x4bc81bb53a17ce9e4b1272e1509f95887e820db06c4d90fba346e3e170238bd2,Santos FC,0.105,2.5,4.44,,KALAH,,true,false,-2.5
2026-07-17T07:47:12.764271+00:00,copytrade,paper,hasil,Spread: St. Louis City SC (-1.5),0xd85005d92c249ed062f9d97a911279d49a6d1ab814a5ead58ec4f3cbd790e298,St. Louis City SC,0.445,2.5,4.44,,KALAH,,true,false,-2.5
2026-07-17T07:47:13.065563+00:00,copytrade,paper,hasil,Will St. Louis City SC win on 2026-07-16?,0x78affd402fac690a338577d70f50ba2c25200ed14953dd96cbe16d919c38d190,Yes,0.685,2.5,4.44,,MENANG,,true,true,1.15
2026-07-17T07:47:13.967332+00:00,copytrade,paper,hasil,Spread: Philadelphia Phillies (-1.5),0xbf6ac151502bfc93aad13860a8d37037e2fa51db05b093a07389996d2e0d70e7,Philadelphia Phillies,0.385,2.5,4.44,,KALAH,,true,false,-2.5
2026-07-17T07:47:14.800821+00:00,copytrade,paper,hasil,Will EC Vitória win on 2026-07-16?,0xe67ac3f72ace8ea7af5c9fb9cef47946ea9748ab8e2948954240254c574be4dc,No,0.595,2.5,4.44,,KALAH,,true,false,-2.5
2026-07-17T07:47:19.035279+00:00,copytrade,paper,hasil,Will CF Montréal win on 2026-07-16?,0x2aeeef0f4101cb3a5a907bf0ac76a5c2fab071e1f0b2face0018a90d0a9e8772,Yes,0.405,2.5,8.66,,KALAH,,true,false,-2.5
2026-07-17T07:47:20.065371+00:00,copytrade,paper,hasil,Botafogo FR vs. Santos FC: O/U 2.5,0xdecb11c7d1d3fef745e41f42f28c9ea1218b4a0aa3d17cdb34bcbb38e1063bb8,Under,0.605,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:20.396526+00:00,copytrade,paper,hasil,Will Botafogo FR win on 2026-07-16?,0xdb940d55ebca08588fee40b77f60be5ef0e022b0cdf40bc8cc7918c50818a1b4,Yes,0.195,2.5,8.33,,MENANG,,true,true,10.32
2026-07-17T07:47:20.706410+00:00,copytrade,paper,hasil,Will Botafogo FR vs. Santos FC end in a draw?,0x26e86366101d82e72ea5898629b78bcd054fc3e5c1fd15e5b6714b26066f4bcc,Yes,0.655,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:21.011602+00:00,copytrade,paper,hasil,Botafogo FR vs. Santos FC: O/U 4.5,0x996cfe7665cc39d111386b2bddcddcca8f342acc50c8a661b877599b2db10287,Over,0.0055,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:21.327822+00:00,copytrade,paper,hasil,Will Botafogo FR win on 2026-07-16?,0xdb940d55ebca08588fee40b77f60be5ef0e022b0cdf40bc8cc7918c50818a1b4,No,0.805,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:21.651605+00:00,copytrade,paper,hasil,Will Toronto FC win on 2026-07-16?,0x57784b4d897ff8854e0a9c2f6faf195dbd7510b393a4943faa9da6b2005a241f,No,0.715,2.5,8.33,,MENANG,,true,true,1.0
2026-07-17T07:47:21.948997+00:00,copytrade,paper,hasil,Will Botafogo FR vs. Santos FC end in a draw?,0x26e86366101d82e72ea5898629b78bcd054fc3e5c1fd15e5b6714b26066f4bcc,No,0.3449,2.5,8.33,,MENANG,,true,true,4.75
2026-07-17T07:47:22.438056+00:00,copytrade,paper,hasil,Will EC Vitória vs. CR Vasco da Gama end in a draw?,0xd36a1218a5c02d8dd5668affb8599c1267e78dbddbad9c4d8aa80ceada525e4b,Yes,0.15,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:22.931548+00:00,copytrade,paper,hasil,Botafogo FR vs. Santos FC: O/U 2.5,0xdecb11c7d1d3fef745e41f42f28c9ea1218b4a0aa3d17cdb34bcbb38e1063bb8,Over,0.395,2.5,8.33,,MENANG,,true,true,3.83
2026-07-17T07:47:23.428799+00:00,copytrade,paper,hasil,Botafogo FR leading at halftime?,0x9231b44a58c435289036c83188ce662ef36bd19033fc8421c4aa094db06c7bae,No,0.0005,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:24.080405+00:00,copytrade,paper,hasil,Lincoln: Yibing Wu vs Yunchaokete Bu,0x98d7baae356f45da3cbb4f7a61ee3aafd045ebdb02c4abc61a8acfa7f3af602a,Yibing Wu,0.0005,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:24.554688+00:00,copytrade,paper,hasil,Seattle Sounders FC vs. Portland Timbers: O/U 2.5,0x22d89d6f4ede78125321bc46a8ddf24fd7a3968dfd38052b60d43e79a92f0ffc,Under,0.315,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:25.219499+00:00,copytrade,paper,hasil,ITF Granby: Erika Sema vs Cadence Brace,0xf47eba0602e6df1480f4ed07eb1faf02ba4c1dd24dbd749bf9f3b7a4d64b06da,Erika Sema,0.765,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:25.739067+00:00,copytrade,paper,hasil,EC Vitória vs. CR Vasco da Gama: O/U 2.5,0x99beaf345a9c6426d7ed1a9cb4a6abacc6aa971b758b94887021fc71faa78378,Over,0.045,2.5,8.33,,KALAH,,true,false,-2.5
2026-07-17T07:47:26.069934+00:00,copytrade,paper,hasil,Cordenons: Matyas Fule vs Thiago Seyboth Wild,0x7a4ad0c3a5a443a1ea20299c9df3fbabeaa300891c2949ffb93da14cd1983f4f,Thiago Seyboth Wild,0.0005,2.5,8.33,,KALAH,,true,false,-2.5
